72,0,50,50,50,2765
42,0,50,50,50,2745
72,-3,50,50,50,2725
73,0,50,50,50,2705
70,-1,50,50,50,2685
72,0,50,50,50,2665
73,-1,50,50,50,2645
73,-1,50,50,50,2625
42,-1,50,50,50,2605
73,0,50,50,50,2585
73,0,50,50,50,2565
72,1,50,50,50,2545
72,0,50,50,50,2525
72,-61,50,50,50,2505
72,-32,50,50,50,2485
69,-31,50,50,50,2465
8,-33,50,50,50,2445
8,-63,50,50,50,2425
37,-1,50,50,50,2405
39,-33,50,50,50,2385
8,-127,50,50,50,2365
-20,-350,50,50,50,2345
105,0,50,50,50,2325
-19,-160,50,50,50,2305
40,-447,50,50,50,2285
-117,-256,50,50,50,2265
-118,-479,50,50,50,2245
169,380,50,50,50,2225
-342,-1057,50,50,50,2205
106,-1024,50,50,50,2185
-23,-546,50,50,50,2562
-54,-1215,50,50,50,2560
-53,-1154,50,50,50,2393
-53,-1183,50,50,50,2299
-118,-1729,50,50,50,2196
107,-1985,50,50,50,2027
139,-1791,50,50,50,2027
-406,-1919,50,50,50,2027
45,-1598,50,50,50,2027
-275,-2654,50,50,50,2027
297,-2014,50,50,50,2027
-309,-1662,50,50,50,2027
236,-1729,50,50,50,2027
393,-1792,50,50,50,2027
202,-1888,50,50,50,2027
393,-1472,50,50,50,2027
105,-2528,50,50,50,2027
425,-2207,50,50,50,2027
298,-2401,50,50,50,2027
234,-2432,50,50,50,2027
-52,-2366,50,50,50,2027
395,-2466,50,50,50,2027
461,-1729,50,50,50,2027
298,-1500,50,50,50,2027
-1364,-2081,50,50,50,2027
106,-1247,50,50,50,2027
-599,160,50,50,50,2027
169,-479,50,50,50,2027
-1238,3044,50,50,50,2027
-694,-637,50,50,50,2027
-886,-609,50,50,50,2027
-407,-830,50,50,50,2027
-372,-963,50,50,50,2027
-1108,-1821,50,50,50,2027
-1334,-992,50,50,50,2027
-628,-1183,50,50,50,2027
42,-2659,50,50,50,2027
-600,-3486,50,50,50,2027
-215,125,50,50,50,2027
-440,-606,50,50,50,2027
-279,-257,50,50,50,2765
-52,-383,50,50,50,2027
-341,318,50,50,50,2765
-276,-574,50,50,50,2027
-215,-287,50,50,50,2027
-212,-352,50,50,50,2027
-213,127,50,50,50,2765
-150,-322,50,50,50,2027
-150,223,50,50,50,2765
-119,-866,50,50,50,2027
-180,707,50,50,50,2765
-87,-1088,50,50,50,2027
-4664,-673,50,50,50,2027
-1496,1599,50,50,50,2027
-2839,1758,50,50,50,2027
-2838,1794,50,50,50,2027
