478,-154,50,50,50,2765
509,-186,50,50,50,2745
508,-216,50,50,50,2725
538,-220,50,50,50,2793
602,-125,50,50,50,2793
601,-187,50,50,50,2802
632,-123,50,50,50,2796
441,-317,50,50,50,2802
728,-95,50,50,50,2733
505,-125,50,50,50,2765
505,-156,50,50,50,2802
663,-186,50,50,50,2799
538,-247,50,50,50,2796
508,-218,50,50,50,2790
696,-218,50,50,50,2793
536,-30,50,50,50,2793
478,-156,50,50,50,2812
507,-188,50,50,50,2749
567,-313,50,50,50,2765
506,-187,50,50,50,2783
570,-156,50,50,50,2796
509,-217,50,50,50,2799
539,-219,50,50,50,2793
504,-313,50,50,50,2793
665,6,50,50,50,2783
602,-186,50,50,50,2860
507,-187,50,50,50,2841
507,-217,50,50,50,2841
634,-124,50,50,50,2838
475,-124,50,50,50,2847
508,-125,50,50,50,2752
507,-186,50,50,50,2765
510,-187,50,50,50,2796
633,-187,50,50,50,2796
600,-125,50,50,50,2796
571,-187,50,50,50,2802
632,-127,50,50,50,2796
568,-381,50,50,50,2802
539,-217,50,50,50,2776
477,-185,50,50,50,2793
477,-155,50,50,50,2746
505,-123,50,50,50,2765
474,-63,50,50,50,2765
505,-218,50,50,50,2758
568,-123,50,50,50,2765
411,-124,50,50,50,2802
569,-154,50,50,50,2752
475,-123,50,50,50,2765
567,-95,50,50,50,2752
475,-216,50,50,50,2765
567,-155,50,50,50,2743
475,-93,50,50,50,2765
476,-186,50,50,50,2755
537,-94,50,50,50,2765
474,-215,50,50,50,2765
536,-249,50,50,50,2743
506,-123,50,50,50,2765
472,-187,50,50,50,2802
631,-155,50,50,50,2746
537,-126,50,50,50,2765
443,-218,50,50,50,2802
507,-92,50,50,50,2743
537,-184,50,50,50,2765
536,-157,50,50,50,2796
540,-124,50,50,50,2799
537,-155,50,50,50,2802
507,-185,50,50,50,2799
442,-156,50,50,50,2796
698,228,50,50,50,2749
538,-123,50,50,50,2765
476,-217,50,50,50,2802
601,-124,50,50,50,2743
538,-63,50,50,50,2765
475,-124,50,50,50,2808
602,-124,50,50,50,2752
477,-155,50,50,50,2765
539,-63,50,50,50,2749
567,-124,50,50,50,2765
505,-250,50,50,50,2802
601,-156,50,50,50,2790
538,-123,50,50,50,2799
570,-218,50,50,50,2802
440,-155,50,50,50,2793
696,-188,50,50,50,2749
505,-124,50,50,50,2765
534,-155,50,50,50,2802
478,-186,50,50,50,2799
571,-186,50,50,50,2746
507,-216,50,50,50,2765
507,-157,50,50,50,2793
601,-123,50,50,50,2799
477,-187,50,50,50,2802
507,-155,50,50,50,2746
506,-155,50,50,50,2765
476,-155,50,50,50,2799
662,-93,50,50,50,2749
538,-186,50,50,50,2765
504,-155,50,50,50,2796
602,-155,50,50,50,2799
507,-153,50,50,50,2799
478,-155,50,50,50,2799
441,-221,50,50,50,2749
505,-155,50,50,50,2765
474,-155,50,50,50,2765
569,-92,50,50,50,2749
568,-126,50,50,50,2765
536,-155,50,50,50,2802
600,-155,50,50,50,2799
506,-155,50,50,50,2799
509,-94,50,50,50,2799
568,-380,50,50,50,2805
541,-28,50,50,50,2777
571,-125,50,50,50,2812
600,-124,50,50,50,2802
536,-94,50,50,50,2802
663,3,50,50,50,2805
474,-476,50,50,50,2860
477,-63,50,50,50,2717
505,-124,50,50,50,2765
411,-94,50,50,50,2765
601,-156,50,50,50,2755
505,-94,50,50,50,2765
536,-124,50,50,50,2805
477,-124,50,50,50,2802
694,-156,50,50,50,2752
598,-156,50,50,50,2765
507,-123,50,50,50,2799
569,-125,50,50,50,2802
569,-158,50,50,50,2802
569,-154,50,50,50,2799
569,129,50,50,50,2799
473,-412,50,50,50,2872
410,-184,50,50,50,2723
216,-217,50,50,50,2765
1304,-1437,50,50,50,2765
952,-829,50,50,50,2765
696,163,50,50,50,2732
535,-412,50,50,50,2876
537,-348,50,50,50,2818
537,-285,50,50,50,2825
509,-190,50,50,50,2831
380,-250,50,50,50,2841
506,-346,50,50,50,2740
569,-314,50,50,50,2765
599,-287,50,50,50,2783
632,-412,50,50,50,2786
601,-346,50,50,50,2773
571,-378,50,50,50,2780
698,-92,50,50,50,2777
409,-732,50,50,50,2805
567,-345,50,50,50,2646
537,-222,50,50,50,2780
476,-381,50,50,50,2792
536,-285,50,50,50,2726
505,-281,50,50,50,2765
505,-347,50,50,50,2786
506,-382,50,50,50,2780
605,-316,50,50,50,2776
474,-380,50,50,50,2783
663,-476,50,50,50,2727
598,-316,50,50,50,2765
441,-413,50,50,50,2783
538,-288,50,50,50,2723
506,-285,50,50,50,2765
506,-347,50,50,50,2786
600,-316,50,50,50,2780
599,-411,50,50,50,2783
507,-379,50,50,50,2773
473,-318,50,50,50,2777
379,-187,50,50,50,2733
507,-255,50,50,50,2765
473,-377,50,50,50,2765
505,-411,50,50,50,2727
506,-379,50,50,50,2765
507,-379,50,50,50,2777
570,-380,50,50,50,2777
536,-412,50,50,50,2777
570,-349,50,50,50,2773
697,-123,50,50,50,2780
441,-729,50,50,50,2802
508,-288,50,50,50,2647
508,-317,50,50,50,2786
539,-348,50,50,50,2783
378,-541,50,50,50,2780
826,-157,50,50,50,2665
632,-314,50,50,50,2799
536,-315,50,50,50,2783
475,-380,50,50,50,2783
662,-29,50,50,50,2727
630,-410,50,50,50,2765
411,-412,50,50,50,2774
476,-410,50,50,50,2723
503,-347,50,50,50,2765
474,-349,50,50,50,2765
443,-445,50,50,50,2730
537,-378,50,50,50,2765
538,-379,50,50,50,2765
475,-440,50,50,50,2777
601,-380,50,50,50,2721
477,-378,50,50,50,2765
507,-286,50,50,50,2727
569,-477,50,50,50,2765
536,-380,50,50,50,2767
569,-350,50,50,50,2777
475,-411,50,50,50,2780
570,-381,50,50,50,2723
506,-316,50,50,50,2765
346,-286,50,50,50,2783
477,-348,50,50,50,2736
506,-317,50,50,50,2765
473,-316,50,50,50,2765
473,-315,50,50,50,2733
184,-604,50,50,50,2765
571,-1758,50,50,50,2765
1144,-1917,50,50,50,2549
697,228,50,50,50,2538
476,-829,50,50,50,2792
571,-829,50,50,50,2592
537,-1211,50,50,50,2642
504,-600,50,50,50,2558
473,-828,50,50,50,2620
505,-828,50,50,50,2502
476,-830,50,50,50,2552
315,-923,50,50,50,2457
634,-670,50,50,50,2402
570,-890,50,50,50,2478
570,-861,50,50,50,2456
539,-891,50,50,50,2458
474,-795,50,50,50,2455
759,-766,50,50,50,2370
509,-922,50,50,50,2423
536,-953,50,50,50,2407
408,-923,50,50,50,2404
729,-478,50,50,50,2312
569,-1244,50,50,50,2452
507,-862,50,50,50,2330
509,-924,50,50,50,2368
536,-859,50,50,50,2362
312,-1180,50,50,50,2369
663,-830,50,50,50,2197
473,-1147,50,50,50,2282
826,-1659,50,50,50,2110
570,-1628,50,50,50,2027
473,-1375,50,50,50,2027
248,-2523,50,50,50,2027
573,-1821,50,50,50,2027
153,-2238,50,50,50,2027
408,-2332,50,50,50,2027
474,-2491,50,50,50,2027
441,-1754,50,50,50,2027
923,-1565,50,50,50,2027
